"REF_DATE","GEO","DGUID","North American Product Classification System (NAPCS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997-01","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","91.2","","","","1"
"1997-01","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.0","","","","1"
"1997-01","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","94.8","","","","1"
"1997-01","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","68.9","","","","1"
"1997-01","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","68.1","","","","1"
"1997-02","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","71.4","","","","1"
"1997-02","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","75.2","","","","1"
"1997-02","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","66.8","","","","1"
"1997-02","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","70.3","","","","1"
"1997-02","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.0","","","","1"
"1997-02","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","22.9","","","","1"
"1997-02","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.2","","","","1"
"1997-02","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.4","","","","1"
"1997-02","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","66.3","","","","1"
"1997-02","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.1","","","","1"
"1997-02","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","100.0","","","","1"
"1997-02","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","76.8","","","","1"
"1997-02","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","39.4","","","","1"
"1997-02","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","61.4","","","","1"
"1997-02","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","91.5","","","","1"
"1997-02","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.3","","","","1"
"1997-02","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","94.5","","","","1"
"1997-02","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","68.9","","","","1"
"1997-02","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.6","","","","1"
"1997-03","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","71.5","","","","1"
"1997-03","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","75.6","","","","1"
"1997-03","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","67.3","","","","1"
"1997-03","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","71.2","","","","1"
"1997-03","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.0","","","","1"
"1997-03","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","22.9","","","","1"
"1997-03","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.3","","","","1"
"1997-03","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.3","","","","1"
"1997-03","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","66.5","","","","1"
"1997-03","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.4","","","","1"
"1997-03","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","99.0","","","","1"
"1997-03","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","76.3","","","","1"
"1997-03","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","37.3","","","","1"
"1997-03","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","61.7","","","","1"
"1997-03","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","92.2","","","","1"
"1997-03","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.5","","","","1"
"1997-03","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","94.8","","","","1"
"1997-03","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.0","","","","1"
"1997-03","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.7","","","","1"
"1997-04","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","72.1","","","","1"
"1997-04","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.3","","","","1"
"1997-04","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","68.4","","","","1"
"1997-04","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","71.6","","","","1"
"1997-04","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.8","","","","1"
"1997-04","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.3","","","","1"
"1997-04","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.5","","","","1"
"1997-04","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.3","","","","1"
"1997-04","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","66.7","","","","1"
"1997-04","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.7","","","","1"
"1997-04","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","102.0","","","","1"
"1997-04","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","76.8","","","","1"
"1997-04","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","36.2","","","","1"
"1997-04","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","61.7","","","","1"
"1997-04","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","93.8","","","","1"
"1997-04","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.8","","","","1"
"1997-04","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","95.6","","","","1"
"1997-04","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.2","","","","1"
"1997-04","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.5","","","","1"
"1997-05","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","72.0","","","","1"
"1997-05","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.2","","","","1"
"1997-05","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","68.9","","","","1"
"1997-05","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","71.8","","","","1"
"1997-05","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.7","","","","1"
"1997-05","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.6","","","","1"
"1997-05","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.4","","","","1"
"1997-05","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.5","","","","1"
"1997-05","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","67.0","","","","1"
"1997-05","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.6","","","","1"
"1997-05","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","100.2","","","","1"
"1997-05","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","77.3","","","","1"
"1997-05","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","36.4","","","","1"
"1997-05","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","61.7","","","","1"
"1997-05","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","92.9","","","","1"
"1997-05","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.8","","","","1"
"1997-05","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","95.6","","","","1"
"1997-05","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.3","","","","1"
"1997-05","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.5","","","","1"
"1997-06","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","71.7","","","","1"
"1997-06","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.0","","","","1"
"1997-06","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","68.5","","","","1"
"1997-06","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","71.0","","","","1"
"1997-06","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.7","","","","1"
"1997-06","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.6","","","","1"
"1997-06","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.6","","","","1"
"1997-06","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.4","","","","1"
"1997-06","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","66.6","","","","1"
"1997-06","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.7","","","","1"
"1997-06","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","98.4","","","","1"
"1997-06","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","77.8","","","","1"
"1997-06","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","35.8","","","","1"
"1997-06","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","61.7","","","","1"
"1997-06","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","92.9","","","","1"
"1997-06","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.8","","","","1"
"1997-06","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","94.2","","","","1"
"1997-06","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.2","","","","1"
"1997-06","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.1","","","","1"
"1997-07","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","71.5","","","","1"
"1997-07","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","75.8","","","","1"
"1997-07","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","68.5","","","","1"
"1997-07","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","70.5","","","","1"
"1997-07","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.8","","","","1"
"1997-07","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.6","","","","1"
"1997-07","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.5","","","","1"
"1997-07","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.6","","","","1"
"1997-07","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","66.3","","","","1"
"1997-07","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.6","","","","1"
"1997-07","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","98.7","","","","1"
"1997-07","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","78.4","","","","1"
"1997-07","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","35.0","","","","1"
"1997-07","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","61.9","","","","1"
"1997-07","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","92.5","","","","1"
"1997-07","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.8","","","","1"
"1997-07","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","94.5","","","","1"
"1997-07","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.3","","","","1"
"1997-07","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.1","","","","1"
"1997-08","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","72.0","","","","1"
"1997-08","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.2","","","","1"
"1997-08","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","68.8","","","","1"
"1997-08","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","70.7","","","","1"
"1997-08","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.8","","","","1"
"1997-08","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.6","","","","1"
"1997-08","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.6","","","","1"
"1997-08","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.8","","","","1"
"1997-08","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","66.0","","","","1"
"1997-08","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.5","","","","1"
"1997-08","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","98.7","","","","1"
"1997-08","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","79.6","","","","1"
"1997-08","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","36.6","","","","1"
"1997-08","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","62.0","","","","1"
"1997-08","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","93.5","","","","1"
"1997-08","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.9","","","","1"
"1997-08","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","94.8","","","","1"
"1997-08","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.3","","","","1"
"1997-08","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.0","","","","1"
"1997-09","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","71.8","","","","1"
"1997-09","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.0","","","","1"
"1997-09","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","68.1","","","","1"
"1997-09","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","70.8","","","","1"
"1997-09","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","66.8","","","","1"
"1997-09","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.6","","","","1"
"1997-09","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.6","","","","1"
"1997-09","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.8","","","","1"
"1997-09","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","65.4","","","","1"
"1997-09","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.2","","","","1"
"1997-09","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","97.8","","","","1"
"1997-09","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","80.0","","","","1"
"1997-09","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","36.4","","","","1"
"1997-09","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","62.2","","","","1"
"1997-09","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","93.6","","","","1"
"1997-09","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.9","","","","1"
"1997-09","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","94.8","","","","1"
"1997-09","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.3","","","","1"
"1997-09","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.0","","","","1"
"1997-10","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","71.7","","","","1"
"1997-10","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.0","","","","1"
"1997-10","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","67.1","","","","1"
"1997-10","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","70.5","","","","1"
"1997-10","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","67.5","","","","1"
"1997-10","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.9","","","","1"
"1997-10","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.7","","","","1"
"1997-10","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","86.9","","","","1"
"1997-10","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","65.4","","","","1"
"1997-10","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.1","","","","1"
"1997-10","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","94.1","","","","1"
"1997-10","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","80.8","","","","1"
"1997-10","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","36.0","","","","1"
"1997-10","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","62.3","","","","1"
"1997-10","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","94.4","","","","1"
"1997-10","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","78.8","","","","1"
"1997-10","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","93.8","","","","1"
"1997-10","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.5","","","","1"
"1997-10","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.3","","","","1"
"1997-11","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","72.1","","","","1"
"1997-11","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.4","","","","1"
"1997-11","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","67.3","","","","1"
"1997-11","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","71.0","","","","1"
"1997-11","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","67.5","","","","1"
"1997-11","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.9","","","","1"
"1997-11","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","86.9","","","","1"
"1997-11","Canada","2016A000011124","Clothing, footwear and accessories [P22]","Index, 202001=100","403","units","0","v1230995991","1.9","87.0","","","","1"
"1997-11","Canada","2016A000011124","Chemicals and chemical products [P31]","Index, 202001=100","403","units","0","v1230995992","1.10","66.0","","","","1"
"1997-11","Canada","2016A000011124","Plastic and rubber products [P32]","Index, 202001=100","403","units","0","v1230995993","1.11","71.3","","","","1"
"1997-11","Canada","2016A000011124","Lumber and other wood products [P41]","Index, 202001=100","403","units","0","v1230995994","1.12","93.7","","","","1"
"1997-11","Canada","2016A000011124","Pulp and paper products [P42]","Index, 202001=100","403","units","0","v1230995995","1.13","82.2","","","","1"
"1997-11","Canada","2016A000011124","Energy and petroleum products [P51]","Index, 202001=100","403","units","0","v1230995996","1.14","35.9","","","","1"
"1997-11","Canada","2016A000011124","Fabricated metal products and construction materials [P63]","Index, 202001=100","403","units","0","v1230995999","1.17","62.3","","","","1"
"1997-11","Canada","2016A000011124","Motorized and recreational vehicles [P71]","Index, 202001=100","403","units","0","v1230996000","1.18","95.9","","","","1"
"1997-11","Canada","2016A000011124","Machinery and equipment [P72]","Index, 202001=100","403","units","0","v1230996001","1.19","79.1","","","","1"
"1997-11","Canada","2016A000011124","Electrical, electronic, audiovisual and telecommunication products [P73]","Index, 202001=100","403","units","0","v1230996002","1.20","93.9","","","","1"
"1997-11","Canada","2016A000011124","Furniture and fixtures [P74]","Index, 202001=100","403","units","0","v1230996003","1.21","69.5","","","","1"
"1997-11","Canada","2016A000011124","Cement, glass, and other non-metallic mineral products [P81]","Index, 202001=100","403","units","0","v1230996004","1.22","67.4","","","","1"
"1997-12","Canada","2016A000011124","Total, Industrial product price index (IPPI)","Index, 202001=100","403","units","0","v1230995983","1.1","72.0","","","","1"
"1997-12","Canada","2016A000011124","Total Industrial product price index (IPPI), excluding energy and petroleum products","Index, 202001=100","403","units","0","v1230995984","1.2","76.4","","","","1"
"1997-12","Canada","2016A000011124","Meat, fish and dairy products [P11]","Index, 202001=100","403","units","0","v1230995985","1.3","66.6","","","","1"
"1997-12","Canada","2016A000011124","Fruit, vegetables, feed and other food products [P12]","Index, 202001=100","403","units","0","v1230995986","1.4","70.5","","","","1"
"1997-12","Canada","2016A000011124","Beverages (except juices) [P13]","Index, 202001=100","403","units","0","v1230995987","1.5","67.8","","","","1"
"1997-12","Canada","2016A000011124","Tobacco products [P14]","Index, 202001=100","403","units","0","v1230995988","1.6","23.9","","","","1"
"1997-12","Canada","2016A000011124","Textile and leather products [P21]","Index, 202001=100","403","units","0","v1230995990","1.8","87.3","","","","1"
